offline_datapoint_29 1684869821 1,333
offline_datapoint_22 1684869821 15540,706
offline_datapoint_4 1684869821 0,003
offline_datapoint_11 1684869826 105786,000
offline_datapoint_5 1684869826 2803,000
offline_datapoint_26 1684869826 690360320,000
offline_datapoint_14 1684869826 498413568,000
offline_datapoint_3 1684869826 8220205056,000
offline_datapoint_9 1684869826 358961152,000
offline_datapoint_25 1684869826 10968,000
offline_datapoint_19 1684869824 2,667
offline_datapoint_8 1684869824 7746,208
offline_datapoint_21 1684869826 358961152,000
offline_datapoint_1 1684869824 0,333
offline_datapoint_20 1684869826 4070653952,000
offline_datapoint_7 1684869826 3498721280,000
offline_datapoint_6 1684869824 0,000
offline_datapoint_12 1684869824 1,161
offline_datapoint_24 1684869824 0,781
offline_datapoint_13 1684869824 2740,976
offline_datapoint_18 1684869826 0,000
offline_datapoint_0 1684869824 3950,446
offline_datapoint_16 1684869824 557,396
offline_datapoint_28 1684869824 0,170
offline_datapoint_17 1684869824 8,334
offline_datapoint_10 1684869824 99,835
offline_datapoint_29 1684869824 0,667
offline_datapoint_22 1684869824 10485,760
offline_datapoint_4 1684869824 0,002
offline_datapoint_11 1684869829 105786,000
offline_datapoint_5 1684869829 2794,000
offline_datapoint_26 1684869829 690327552,000
offline_datapoint_14 1684869829 498409472,000
offline_datapoint_3 1684869829 8216866816,000
offline_datapoint_9 1684869829 359038976,000
offline_datapoint_25 1684869829 10959,000
offline_datapoint_19 1684869827 0,000
offline_datapoint_8 1684869827 5509,968
offline_datapoint_21 1684869829 359038976,000
offline_datapoint_1 1684869827 0,000
offline_datapoint_20 1684869829 4069363712,000
offline_datapoint_7 1684869829 3497377792,000
offline_datapoint_6 1684869827 0,000
offline_datapoint_12 1684869827 1,585
offline_datapoint_24 1684869827 0,879
offline_datapoint_13 1684869827 1899,208
offline_datapoint_18 1684869829 0,000
offline_datapoint_0 1684869827 2831,146
offline_datapoint_16 1684869827 249,983
offline_datapoint_28 1684869827 0,220
offline_datapoint_17 1684869827 2,666
offline_datapoint_10 1684869827 99,778
offline_datapoint_29 1684869827 0,000
offline_datapoint_22 1684869827 14848,000
offline_datapoint_4 1684869827 0,002
offline_datapoint_11 1684869832 105786,000
offline_datapoint_5 1684869832 2782,000
offline_datapoint_26 1684869832 690352128,000
offline_datapoint_14 1684869832 498495488,000
offline_datapoint_3 1684869832 8217276416,000
