offline_datapoint_3 1684865770 8152420352,000
offline_datapoint_9 1684865770 167284736,000
offline_datapoint_25 1684865770 11157,000
offline_datapoint_19 1684865768 11,002
offline_datapoint_8 1684865768 14812,815
offline_datapoint_21 1684865770 167284736,000
offline_datapoint_1 1684865768 1,667
offline_datapoint_20 1684865770 4077969408,000
offline_datapoint_7 1684865770 3589013504,000
offline_datapoint_6 1684865768 0,033
offline_datapoint_12 1684865768 2,496
offline_datapoint_24 1684865768 1,432
offline_datapoint_13 1684865768 4650,008
offline_datapoint_18 1684865770 0,000
offline_datapoint_0 1684865768 8428,889
offline_datapoint_16 1684865768 864,125
offline_datapoint_28 1684865768 0,233
offline_datapoint_17 1684865768 11,335
offline_datapoint_10 1684865768 99,747
offline_datapoint_29 1684865768 0,667
offline_datapoint_22 1684865768 11203,765
offline_datapoint_4 1684865768 0,002
offline_datapoint_11 1684865773 95897,000
offline_datapoint_5 1684865773 2806,000
offline_datapoint_26 1684865773 614633472,000
offline_datapoint_14 1684865773 493895680,000
offline_datapoint_3 1684865773 8144941056,000
offline_datapoint_9 1684865773 167510016,000
offline_datapoint_25 1684865773 11167,000
offline_datapoint_19 1684865771 0,000
offline_datapoint_8 1684865771 3031,285
offline_datapoint_21 1684865773 167510016,000
offline_datapoint_1 1684865771 0,000
offline_datapoint_20 1684865773 4080775168,000
offline_datapoint_7 1684865773 3591450624,000
offline_datapoint_6 1684865771 0,033
offline_datapoint_12 1684865771 0,770
offline_datapoint_24 1684865771 0,358
offline_datapoint_13 1684865771 2005,188
offline_datapoint_18 1684865773 0,000
offline_datapoint_0 1684865771 4439,084
offline_datapoint_16 1684865771 376,702
offline_datapoint_28 1684865771 0,146
offline_datapoint_17 1684865771 10,334
offline_datapoint_10 1684865771 99,852
offline_datapoint_29 1684865771 0,000
offline_datapoint_22 1684865771 6738,581
offline_datapoint_4 1684865771 0,001
offline_datapoint_11 1684865776 95897,000
offline_datapoint_5 1684865776 2807,000
offline_datapoint_26 1684865776 614715392,000
offline_datapoint_14 1684865776 494256128,000
offline_datapoint_3 1684865776 8157003776,000
offline_datapoint_9 1684865776 167673856,000
offline_datapoint_25 1684865776 11149,000
offline_datapoint_19 1684865774 3,001
offline_datapoint_8 1684865774 27544,563
offline_datapoint_21 1684865776 167673856,000
offline_datapoint_1 1684865774 0,667
offline_datapoint_20 1684865776 4081545216,000
offline_datapoint_7 1684865776 3592216576,000
offline_datapoint_6 1684865774 0,033
